1aqIZEKhv_TSEC_QxiZM4JWCx77p8yKI3	2026-04-15T16:48:26.042Z	application/pdf	Answer to Pltf's Complaint.pdf.pdf
1atFSRDK3jsOuHjJ-hMBxWHafec4X7T6x_MGrAKF2Fsg	2026-04-11T11:08:59.705Z	application/vnd.google-apps.document	 to meet on April 16 at 1:00, after  your workout with Carly to discuss creating an Excel spreadsheet that consolidates your training information
1auGf4Ap9qb0Acl-Agv6C1R0Q9Ax5cDrzakpBlwRl32s	2026-01-04T04:04:11.846Z	application/vnd.google-apps.spreadsheet	cash_app_report_1767499057672
1auR_P7MH_G7IK8Z4RIYn3cFypdykWznhjqPc1j0Ixbs	2026-02-06T21:00:31.186Z	application/vnd.google-apps.spreadsheet	Transactions-3875-2026-02-06
1au_RSEHoZvw9LTURphhKjrS__-97-ijT	2026-04-28T14:18:47.146Z	application/pdf	PFS-Fillable (2).pdf
1awNSsANXwVQxMHUwNeDHSTXeib3vMjqmDjfxthFg7cY	2026-05-17T00:39:35.164Z	application/vnd.google-apps.document	boerboal poster
1awTJDNmT5qDk9UARwZD8MMeomkXK7FWS	2026-02-06T17:34:16.133Z	application/pdf	Deal_Room_Checklist_Receiver_Play_bio (1).pdf
1awXlSeXpvRHOv9T7dWzvwnB4QZRfMfKA	2026-03-28T01:16:04.278Z	application/pdf	DarrenDaily-SpringCleaning-Checklist-2026.pdf
1axv1HfvESTBMUTMAO3KqjvChYsfbUZid	2023-09-23T10:33:38.394Z	application/pdf	Order Granting (21).pdf
1azAOaD1INZ8b7ltfB1KImNMwD1CaCUxvZAzcypyONBM	2026-06-08T18:59:17.874Z	application/vnd.google-apps.document	Steven_Kollar_Phoenix_PR_War_Plan_Bio_June_2026
1b-28NySVAD821QpiSRd9nMBlG5IJvLet	2026-04-20T13:00:51.764Z	image/png	noname (15)
1b09WUqFLp8cWhiGXQOvkNy8yXGQ3z9Emlqx-AfYslwA	2026-09-17T13:11:12.630Z	application/vnd.google-apps.spreadsheet	cash_app_report_1789648616373
1b0Cs67Jp3uxjIcVHNHKWrpdk8SU1iXUF	2026-04-23T01:46:08Z	application/pdf	Luna.pdf
1b1Alh_cqNPa7VX1iupSuZSUhLrqbqEzzIshOrYG_-C0	2026-03-15T23:55:59.223Z	application/vnd.google-apps.document	Messages addressed to "meeting group chat" will also appear in the meeting group chat in Team Chat
1b3QVs9pN_CrkRd4NEz8ehNkq7uqbkegC	2026-01-01T22:57:29.657Z	application/pdf	Fund 17 Offering Overview (4).pdf
1b3rfup7Wc6clCWSir2Gj55XjWa-leyOmLmlLdLY-WnM	2026-07-27T13:47:11.858Z	application/vnd.google-apps.document	July Reflection
1b4T75FZNkFtfIVkzpZlMOyyEGnUpkn28	2026-02-08T00:11:22.668Z	application/pdf	Real Estate Contract - AB (1).pdf
1b53LRPA8wNXZVKvU_Hm6CyPoFwK0lUIp	2026-05-08T18:48:56.911Z	application/pdf	Final-Alpharetta-Presentation-1.20.26 (4).pdf
1b6qRQw92BbUvbM6FeZGFVk_sDi_bg4eW	2026-02-01T12:12:41.531Z	application/pdf	Sunday_Schedule_Feb_1_2026_bio.pdf
1b7VVY8eXyd3_wrNwbpmz08QWMGTbbZzzsKH89mooy2k	2026-03-15T10:39:19.867Z	application/vnd.google-apps.document	Build with unlimited intelligence now available
1b8F6jPY4wyx4NKbqWKVO2miv5-OgYo7y	2026-04-13T11:02:27.063Z	image/png	Leadership team of 911 Acquisitions.png
1b8S0Z91_PwxTIXDALXRUqPfzIlJIiLr2	2024-11-30T03:12:05.800Z	application/pdf	1320 12 st water bill.pdf
1b8u7tTJfB1trsSnr8iFf2mDHU933HjOa	2026-01-01T22:53:20.639Z	application/pdf	Fund 17 Subscription Kit - Trusts 9.22.25 (5).pdf
1b9Glc9EdmdtbJBlwvl3-d1HQWNzv16er	2026-02-21T00:23:53.307Z	application/pdf	Appraisal - 751 E Tamarack Tr. (2).pdf
1bAQkpHDN626mbV0EF05TG6f2gprQiGCs	2026-04-13T11:01:59.867Z	image/png	Leadership team of 911 Acquisitions (3).png
1bAqlBqFO-oC6C08GqQA6svpbY0Mop-OPFl1A5MdI-8U	2026-06-06T09:45:12.764Z	application/vnd.google-apps.document	If you’re disciplined, your business will be structured and consistent
1bDCfDAUKFF2q4ZmfQ_dt9zLyqtZkvZI_	2026-02-19T16:57:32.277Z	application/pdf	3006-00 - 2023.04.27 6221 Monroe County $44111.17.pdf
1bDSzxI59vj-QQVEea2qejti_w_4JZapNpKPsXbpob-w	2026-05-16T22:10:45.056Z	application/vnd.google-apps.spreadsheet	Phoenix_Project_Conversation_Tracker (1)
1bDbO0K_OB64j4tSQXiz0rQ9IUydGnkSAXa9WrB83jOM	2026-03-07T21:23:52.747Z	application/vnd.google-apps.spreadsheet	Phoenix_Money_Command_Board delite
1bENO08WBXPY5GPBCmGpek2JEzCs3R_hAoi0B4nZ88hI	2026-09-19T11:49:53.381Z	application/vnd.google-apps.spreadsheet	Phoenix_Slow_Down_Project_and_People_Review
1bEhCB50lxkp8NCVoWL9hBQ0IVLyqV6Vd	2024-03-16T22:39:58.761Z	application/pdf	Order Issued (66).pdf
1bExAK4q5zAMUnqjhTLVb1NVv_eZWBntE	2024-08-07T07:52:09.419Z	image/png	Scan_20240520_2.png
1bF21Fw26K6oDFCJdM-5ZW6sGEuOvDEb4	2026-09-14T14:27:57Z	application/vnd.openxmlformats-officedocument.wordprocessingml.document	Motion_for_Continuance_Kollar (2).docx
1bGQIYJkzU2rRRc0Zi3oDSHFeWHO6BPlq	2026-04-24T13:16:44Z	application/pdf	Med conf ltr.07-14-2025.pdf
1bJEmPn_MZ8OTTIY3CEdgEFixIBVs_jfW8vtlLC1PURw	2026-05-22T23:53:19.838Z	application/vnd.google-apps.document	0000876523-26-000045 (1).rtf
1bLD83Hbhw_LPpcX7bO0mdYF00DW4cxvd	2026-01-05T12:06:09.812Z	application/pdf	Phoenix_iPhone_Shortcut_Bio_2026-01-05.pdf
1bLZT5opIJCFVfE31DdeCZzhC9srENdm03XTg65B19HI	2026-06-09T12:38:47.168Z	application/vnd.google-apps.document	Louisiana just passed one of the most significant wholesaling laws we’ve seen in 2026
1bLaWyq0E1JiFXfdoL-UBuZQD2LAqDHQc	2026-02-04T16:58:03Z	application/pdf	Brochure Landscape Q2 2025 (Sonya Smith) pdf (2).pdf
1bLmjPE7p6ZT7HrJqkZBHtfMM-P7Sfzqb	2026-01-21T15:01:48.794Z	application/pdf	837202601071616094275RLSWealthRiseValleyHeightsOnePager1pdf.pdf
1bMnbEMpOAZl7YsOkm-r3SRPdtXeAuG_h	2025-03-27T12:00:36.511Z	application/pdf	Order of Dismissal (3) 1125.pdf
1bMrUZjqi5iVGEIqD1ldBvwlIFZLLdJTdg2Ry1nTX61I	2026-05-12T19:16:22.009Z	application/vnd.google-apps.document	Here’s the tactical breakdown on Holly Crain based on publicly available information
1bNC-zRf5rDwGNIA8AlVFPtsLhUWEecQZ4IDD4ZWXDmA	2025-12-28T13:34:50.710Z	application/vnd.google-apps.document	St.Joseph Indiana, Assessor1648 BOWMAN
1bNT_Bze6KRl1R7hdXUienR_84NrybGsF	2026-04-13T11:06:05.739Z	image/png	draft Real estate investment homepage overview.png
1bNcS8FjPLr5cM4e0SbD9cF-HWd4EbvDF	2024-03-26T01:19:43.897Z	image/jpeg	IMG_7077.jpg
1bOFEnFXsF0dK7-QEuiMSXpI9aztNzH2Dm5ZoU_k6u3c	2026-05-23T15:44:00.651Z	application/vnd.google-apps.document	Not_Your_Fathers_Pawn_Center_Industry_Intelligence_Action_Addendum_2026-05-22
1bOhEQ-il5bEdb6pWwJYjn6aUiNnMv08_	2026-02-01T18:08:41Z	application/pdf	Mishawaka Eviction Case (1320 12th St) – Police and Court Records_report.pdf
1bOzErXfTKPix3N7J7yx1P8QEiU8mLZra	2025-12-25T13:00:45.864Z	application/pdf	20251117-statements-1484- (1).pdf
1bP-OabusKc0241dmQHgxWnWkhVfOjMBCapnLU9mqv7M	2026-09-19T20:03:18.801Z	application/vnd.google-apps.document	Phoenix_SEP_Start_Session_Brief
1bPJbEEZ-LVz13GWquB8lebqaCmvjWPvz	2026-03-08T20:21:18Z	image/jpeg	IMG_5020.jpeg
1bPSVGFe4t9r_UU9RW7AvlmoOGh1FmhJB	2026-04-23T19:58:38.863Z	application/pdf	Bidding Instructions 2026_Template.pdf
1bRUT5KawamSWwnZf_B9BRu9SHiQ1x7BsmfHrDZ-0ZVo	2026-02-15T09:51:55.716Z	application/vnd.google-apps.spreadsheet	Phoenix_Cash_Flow_Stabilization_System
1bS5Bc1zvy6p6ZuUZtxPGkYXs9o71e9MgcezNapvinmk	2026-01-25T21:11:34.083Z	application/vnd.google-apps.document	i chat need a mental boost to get me focuse on all the problems i hAVE so that i can push through them
1bSM1LteFlj6vhiFxmgEJUgdDCWbXieI6	2026-05-04T20:51:49.241Z	application/x-zip-compressed	REO MHC Portfolio - 107-Site MHC Portfolio - 59% Occupied with Major Infill Upside - Documents.zip
1bT8OIRPjN-OuILjITVCXtPk9lp0cpMOR	2026-06-06T11:08:46.747Z	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	Phoenix_Operator_System.xlsx
1bTYOZkeIZSq-mRE66Rr8TLC3Zhw2PdSGxazGpCXpz-k	2026-07-19T14:41:57.812Z	application/vnd.google-apps.spreadsheet	Phoenix_Operating_System (1)
1bU7SrS2GQ-qM5fMHtobQU0DqsFVx0yzg	2025-12-20T15:36:09.906Z	application/pdf	Phoenix_Violation_Protocol_bio_2025-12-20.pdf
1bV266mfbHZYNcKUPi5XpFiBOvey_130fKSAW4v7kIHc	2026-09-18T19:27:29.703Z	application/vnd.google-apps.spreadsheet	Transactions-3875-2026-09-18
1bV2eKW2JGoRLfHUwKFuMf8v28-UrzCM38yZqKhVGemA	2026-01-11T18:55:11.025Z	application/vnd.google-apps.document	Apartment Maintenance Technician
1bVBd3Eb5dihnwP8978AsfeN4AXyS3kNC	2026-01-17T22:09:33.305Z	application/pdf	PROBLEM SRAVANI  1.pdf
1bVdHxIir4irHcVg2d3sv5Fql-dCufmQIzxUKsGxJ42Q	2026-06-30T23:19:27.656Z	application/vnd.google-apps.spreadsheet	Phoenix_Team_Delegation_Legal_Ops_Q3_2026 (1)
1bWR0KbGssktXm6B72G0LPGCR54EARGxN	2026-06-17T19:00:18Z	application/pdf	Policy Dec GPRE MW.pdf
1bXZKUNU33c1LarVQUnlBkXHUCIUDC7mf	2026-09-17T21:14:53.796Z	application/pdf	Appearance.Shahin.pdf.pdf
1bXgmE1_a-t6QIp3cwtCW_QR0tk_E9tLfBbvo71mQ1CM	2026-02-06T19:33:22.698Z	application/vnd.google-apps.spreadsheet	Chase1484_Activity20260206 (2).CSV
1bYDKNkGM9ETEr0wJlrYckeeBt5u2Pf2sqgv_eLMJ8Rc	2026-02-18T21:32:22.507Z	application/vnd.google-apps.spreadsheet	Phoenix_Strategic_Financial_System (1)
1baKvtfgXJMEKbRVCUrQss_SHodI4hwhd6uSYQod0Ruo	2026-04-27T08:08:19.816Z	application/vnd.google-apps.spreadsheet	Phoenix_Deal_Analyzer_Offer_Calculator_2026-04-26
1bal-bn1c6QRlI7o1e3lGnusR9r5s1v-X	2023-12-21T13:46:52.830Z	application/pdf	First Class Mail Returned (2).pdf
1bbZVBqcQin08TPnOd60AJDOlNWE9XeEs	2026-07-30T22:03:41.792Z	text/html	m_6a6bca3603188191bda6d7312fe63aaa
1bbbcCtAJy9X_dOL4rL-d1lfbKY4Ew6_y	2025-12-28T13:35:23.428Z	application/pdf	owner south bend consent form (1).pdf
1bbbeauTmGmBoOZQky58RQQFsCeO0XGuAmYlitJYvs2o	2026-04-09T15:46:08.064Z	application/vnd.google-apps.document	I&M_ Your power has been reconnected. - steven@277home.com - 277home.com Mail
1bbplem7zY5rNqZh-p_aVNxmv0bh_YgwggsN2z5eI9to	2026-02-07T17:29:33.878Z	application/vnd.google-apps.spreadsheet	Swing_for_the_Fences_Future_Board
1bcRi2XOI8xaQbhebZW-C3OoCrmEWXyFv	2026-01-08T01:42:48.616Z	application/pdf	lane mortgage (6).pdf
1bdH4dEJas1OApdiMHkGsa9EIFz3WqU6k	2026-05-30T06:59:31.916Z	application/pdf	496023 ALIAS SUMMONS.pdf.pdf
1bfOsNk5C-DOegVlBUesiHcyFcSkq8Z6W	2026-04-14T19:42:50.517Z	application/x-zip-compressed	Short Sale - Office Opportunity in Infill Suburban Location - Documents.zip
1bfjAuvFGPyKDouVstHoLxpk09RICNrvbaZJGvRIeC0U	2026-09-20T06:17:20.303Z	application/vnd.google-apps.spreadsheet	Transactions-9020-2026-09-19
1bfymBs_f2sQcFGQrNGkNxQxioFvhI77Y	2026-05-04T14:17:33.994Z	application/pdf	equifax 755 may 4 2026 credit report steven kollar.pdf
1bg4WkEe7BZorzjQ218C5Vziz2cgduLCm	2026-06-18T18:49:46Z	application/pdf	ACH and Wire Guide.pdf
1bg7pUk_TZDlSHV53E6JJtvAHLD-pzEUP	2026-05-12T18:17:41.285Z	application/pdf	9886-N-Tudor-Road-OM-TAG.pdf
1bgCOMepB6e22r2WItJkdk1Cj0Hxeic3vY_4R3VwtQnE	2026-02-19T01:21:53.694Z	application/vnd.google-apps.document	Phoenix, memeory care this is a chess move, not a checkers move
1bgb6DcTqSnrXkbEkw8PVjHFVENQJSqDq	2026-01-01T00:04:57.002Z	application/pdf	TRIBUNAL_Print_Template.pdf
1bhE06Dkt7nhOkmIsZ-E9Abo6f2Tx6Jca	2026-05-20T19:37:57.174Z	application/x-zip-compressed	F) CapEx History.zip
1bj8pmQzoGn-wpP7EZSihedLjoMNEz2NrwdymmUHu4gE	2026-05-12T18:46:13.771Z	application/vnd.google-apps.document	Thought for a couple of seconds
1bjSpjPJHGOmE6YGPA76Ow6mfoGHtSgvT	2026-02-26T15:09:31.854Z	application/pdf	2024-09-06 (Li_Lu) - Indiana Mot.pdf
1bkcTrDgLlxU1Z6WIzw_-GSgWTTaMHoWENZZ4hcgcQHk	2026-06-30T22:14:04.747Z	application/vnd.google-apps.spreadsheet	Phoenix_Team_Delegation_Legal_Ops_Q3_2026
1bkevWFxUZ6dlNKtDenI_YAJiOZpZ21ARUOGfR2g5t6E	2026-07-20T15:17:51.419Z	application/vnd.google-apps.document	if we invested for the start up of caspers coin and jewlery in goshen https://www
1blNIQ1Xge4e6fqmqUxD-lW1Wt7PZN-RC	2026-02-16T03:00:41.321Z	image/jpeg	when they look down on you.jpg
1blS0BDwUqpf99H6m4eLtvki1WPamwJz1	2026-02-26T15:09:31.003Z	application/pdf	LCH D.pdf.pdf
1blsvtAbMqtQnUD-7ri3clsT_0843W9HN6BN6IvcB0Ps	2026-04-18T15:47:29.192Z	application/vnd.google-apps.document	Real Estate Acquisitions Manager (1yr Exp Needed)
1bm4FeTudqGhMxl1KKP-d-Hc5fId4R3PI5WJImIJuuAA	2026-01-25T23:56:55.168Z	application/vnd.google-apps.document	 Phoenix_Waking_Command_Daily_Tracker instructions
1bmWe1R2Cy6JvqU8nLx3EdZTYS1_seDYy	2026-02-19T16:57:42.268Z	application/pdf	3006-00 - 2024.04.23 6709 Monroe County $44776.17.pdf
1bn2kbuY5kFOnG6_CqIws6Q3elCL3cu5F6Yi8Dyt6btE	2026-01-31T14:04:05.159Z	application/vnd.google-apps.spreadsheet	Master_Blacklist_and_Deal_Graveyard
1bo_k_MWmTGpqdUhc67-AvDuPtpNPG1PwrErkx-8xfR4	2026-03-22T21:27:48.184Z	application/vnd.google-apps.document	Business Operations Senior Associate
1bpJBNJJdV2wTdbMlrRNF_wYNcARwOoQv	2024-05-14T21:10:11.539Z	image/png	Scan_20240514_2.png
1brK7Uleq-nTsA1ibjST6ShugGgPyw4Qd	2026-04-28T14:18:44.345Z	application/x-zip-compressed	investor_contact_documents-f8d08a1a-cf03-4da0-b2c2-160ddf0f61cc.zip
1bsTmIFB_APx0lEIsVCzOztbXBYj3KBoucpspbBtEmAk	2026-09-17T21:14:52.305Z	application/vnd.google-apps.document	Kollar_v_State_Complete_Bio_Dossier_2026-09-15
1bsu5y8eEuLrC8Vq8lhx2LyrrL2iemfgc	2025-11-20T11:40:54.031Z	application/pdf	1320 12th fraud.pdf
1btShSwTB3dHXdHr80GYhL7GoXiN3AYpk	2026-09-18T19:27:29.245Z	application/pdf	Order of Dismissal (26).pdf
1bu2dtvgjrCWRaX_ObzCXc9UhuVi0PfJ8f0csaqWp4XE	2026-02-20T03:31:19.329Z	application/vnd.google-apps.spreadsheet	7395d73c-8b12-4a5d-8924-cf9cd4359c37 (1)
1buSz46Cq6MF_AsazmZrV9QpN5UU62fSt6NS014sbd00	2026-09-19T00:38:55.488Z	application/vnd.google-apps.document	Kyle_Holt_Revised_Complaint_Attorney_Review (1)
1buWOtdWFs15xi_e7CTYzVWQV5s3qBnAg	2025-12-20T13:04:47.375Z	application/pdf	Business Entity Report (1).pdf
1bvesQUesld9NizMtT-YFRP2POe39s_Df	2026-03-03T16:44:46.532Z	application/pdf	Ashcroft Capital - Halston Waterleigh Overview 09-25_FINAL (1).pdf
1bvzImQ2Ds6vpATl4DhZdgVHfAaeiE5FuNNL4ZY_j0lM	2026-02-12T20:25:27.964Z	application/vnd.google-apps.spreadsheet	Phoenix_Problem_Backlog_Motel_Deal
1bx9fq62u2SUYs-6sMfh02VJs48bcmvjPzbeKYnCxB_k	2025-12-28T13:35:20.349Z	application/vnd.google-apps.document	Cheapoair - Booking Confirmation
1byIrONSYaK0wNKRd4iUThZ9kyrikoWH4	2026-02-16T00:49:17.278Z	application/pdf	OM - DoubleTree Cleveland OH (8-30-24) (2).pdf
1bzFtJox91O58P25wy5GxD3AN3ywPKD3N	2025-06-04T09:35:37.846Z	image/png	Scan_20250205 (2).png
1bzJdJexlPJkFFyfwiUe_uyzkhDQ5OEGg	2026-06-15T08:16:40.299Z	image/png	10 lessons in command communication.png
1bzWj5zaLCoGgYlqNTLOlIFMV0QfYPdJDzYUivVxYSxU	2026-01-22T12:35:44.241Z	application/vnd.google-apps.document	1320 12th street final hearing 1/22/2026 at 10:00 am
1bzn9aVacCR9vo7DFMoS6l4EF63Thvc8d	2026-02-12T20:25:21.314Z	image/jpeg	dakotao ai upgrade.jpg
1bzsXlThNvY0vsjHizuupVq8k5mEqIbKv	2024-02-05T00:49:28.717Z	application/pdf	Exhibit 2.pdf.pdf
1bzvXDtG4EQSOLaWrn_a7nkV3l5nVceZa	2025-12-11T01:23:53.866Z	image/heif	IMG_5574.HEIC
1c0epF5eeijCeFquWucnwLvGPeahi5EnviiPxZQVSL34	2026-01-13T17:09:40.192Z	application/vnd.google-apps.spreadsheet	Chase1484_Activity20260113.CSV
1c1_JoIol_bLP9UHVTF2icv1EAQWl393p5vsC7ldxDyc	2025-12-30T14:24:54.679Z	application/vnd.google-apps.document	St.Joseph Indiana, Assessor 802 huey
1c2V6qisXWFDKVeomMINmscCJt0YNk9_ptHyqj__Gd1Y	2026-09-19T20:03:20.765Z	application/vnd.google-apps.spreadsheet	cash_app_report_1789646286495
1c2g6JWNw1xNCfqiZUN60Gt8fY9vCpCHu	2026-02-06T19:33:26.020Z	application/pdf	NWQ Opp Fund Operating agreement w sig w DL (5).pdf
1c2zfqCelUQnH53cP-2ofFeaB5nZjnzDFRvQT0CMo7DU	2026-03-30T16:22:16.363Z	application/vnd.google-apps.spreadsheet	Shaker Square-Cleveland
1c3391B6clVki6RkBLhiLFRiH8fSos8Dn03jdybwe7HI	2026-02-06T17:34:35.179Z	application/vnd.google-apps.spreadsheet	Recovery_Leverage_OnePage_Hardened
1c35gjHiH3FrNRrQTsKsx04oa67nDUSWQ	2026-02-06T17:34:18.920Z	application/x-zip-compressed	Motel 6 #245 - South Bend, IN-20260206T100249Z-1-001.zip
1c3i9RVqvxsWt0X3EnT5owqP13MXIIjQnHQKr9kugzoQ	2026-05-17T21:37:00.487Z	application/vnd.google-apps.spreadsheet	Phoenix_Project_Conversation_Tracker_Dropdowns
1c4eAsZ6KJp2LqzYy9iHjTHTcJp4ZSfqk	2026-04-27T19:13:08Z	application/pdf	Notice of Settlement.04-27-2026.pdf
1c5N46RkukqD6uvlvjRQSsyoCVNiST1jYuLz2ghpQBys	2026-05-16T00:01:35.609Z	application/vnd.google-apps.document	How to find pre-foreclosure listings
1c5gY351zFkZkGPUUhs7Xq635gaNVxD7x	2022-02-09T21:25:21Z	image/png	IMG_5468.PNG
1c5gmjOeZHmMid7RDgyYeNpF1IySZttON4XdIZ9DyR9c	2026-09-18T20:16:28.054Z	application/vnd.google-apps.spreadsheet	Phoenix_Court_Case_Assembly_and_Filing_Tracker (1)
1c66i0ttNV6dZZQ8JbUBV9TFPYUUdrWnh	2025-08-01T17:07:13.494Z	application/pdf	state response (1).pdf
1c7-JKWrH29NAGs9TFs7RWywIffW2pBNv7cTMl8SEe9o	2026-03-30T00:03:51.301Z	application/vnd.google-apps.spreadsheet	Inspection Form 09.18.2025 (1).xlsm
1c7IFa8URkFcpkOXTZMmrwY09PKTGnZp3	2026-01-04T19:59:24.401Z	application/pdf	Health – Steven Kollar – Mental Wellbeing 2026-01-04.pdf
1c7OnU8VNI6532gQtA8SWXfltJcAmE9x_	2025-02-22T02:24:46.341Z	application/pdf	Motion for Extension of Time to.pdf
1c8KWfTt72tSZo2YKYiIs9OAeIUsLzWbO	2023-05-28T10:49:24.718Z	video/quicktime	AQRB8427.MOV
1c9Fq8ITQyBu81D3u-ZvallIeMY5Ch1LSaeuR5CWFe4w	2026-01-31T17:01:28.090Z	application/vnd.google-apps.spreadsheet	Property_Payroll_Expense_Worksheet
1c9dlLcpQiLAjr2bsxTnduKQqVbGoQe-vh6M-pDcfJ-4	2026-04-30T00:43:35.258Z	application/vnd.google-apps.spreadsheet	Phoenix_Control_Tower_Advanced
1c9hj4Vy-jo6hPlAxZwtV8dBb8Oo9SU0kdYHF6vmscj4	2026-04-03T21:28:41.510Z	application/vnd.google-apps.spreadsheet	WHAT MOVES THE NEEDLE FOR PEOPLE LORI DONNY VINCIO LUIS ELHAM 
1c9s1auvw8au8nEibbxpeXEkPsC5qeB0TAiSsZ0iAja4	2026-05-26T00:43:42.088Z	application/vnd.google-apps.spreadsheet	Transactions-3197-2026-05-25
1cASOTUf8I4_JltC4heSVj3heo5xTTnnhKOes0Gs7zsA	2026-04-26T17:52:35.138Z	application/vnd.google-apps.spreadsheet	Rent Roll Commercial (3)
1cAXj-7COIQ2EFUSRbs6CC2dOr58JwP8VTzOVVuoFsj4	2026-09-17T10:09:08.891Z	application/vnd.google-apps.spreadsheet	Phoenix_Billable_Time_and_Project_Allocation
1cC4GJalCPvNKg3FjA56HwYAcImr4lVg-SpEFM2b2EPU	2026-02-09T00:52:36.641Z	application/vnd.google-apps.spreadsheet	Body_Command_Daily_Log
1cCG5Tb4IiLvB-L-1eSQxUN_oyRu0CpnH	2026-03-26T22:38:12.891Z	application/pdf	Exhibit A to Amended Answer - So.pdf
1cE3oril4nRDq3XbsAMpD8RP-6DtsLbQX	2026-02-16T03:00:42.742Z	image/png	ChatGPT Image Feb 15, 2026, 09_59_58 PM.png
1cFApfzLVOGa_yxpNAHy3ua4aObR9ZCd4	2026-02-23T00:23:24.512Z	application/pdf	Bio_Advanced_Capital_Architecture_Model_2026-02-22.pdf
1cGSolAmuKE7wS71gqHpeQPl-nVVhb9Gwcl0a1TWDiE4	2026-01-21T14:46:40.634Z	application/vnd.google-apps.document	Phoenix, I’m going to translate both documents into plain English and then stitch them together so they actually work for how your brain and leadership style operate
1cHPivaxhxX54T6VBS01o5WpFc_9E9WXA	2024-09-05T17:46:56Z	application/pdf	Proposed Order.pdf
1cHvm8Fkea2qYVa6uHdiOBYCJYHKgj5jz_LvdZnko_Gk	2026-02-19T16:57:31.883Z	application/vnd.google-apps.spreadsheet	Transactions-3875-2026-02-18
1cJbvtyMiTiPppHJil7GKP_ocO6RTeeqM	2026-04-02T10:59:36Z	application/pdf	5524681541.pdf
1cJtnDtyAsAHG8K5kaiF-BYMq_wGZ8GB5	2026-04-22T14:49:14.244Z	image/png	Real estate investment firm homepage layout (1).png
1cKW1TtlZbKKDFRU7wy87JzpllTnPPcIxIMrh7VTb2aU	2026-02-01T01:42:11.464Z	application/vnd.google-apps.spreadsheet	Pre_Deal_Gatekeeper_v5_SOVEREIGN (1)
1cL0R0McH51mNSeSALFL31hImCv9syQfaIDq_CX9e4fw	2026-02-06T17:34:36.327Z	application/vnd.google-apps.spreadsheet	Pre_Deal_Gatekeeper_v5_SOVEREIGN
1cLhcNRyXXykliyEx5hlxLhcK1Eup1Hqmj6S7CkJO0DM	2026-04-20T13:00:51.244Z	application/vnd.google-apps.spreadsheet	2026 Relocation Workbook - LIHTC
1cPLlSlSRfEpz_kvnrqcnG5wiLZl9SMY25IuqATnGUyA	2026-02-10T18:55:31.761Z	application/vnd.google-apps.spreadsheet	Betrayal_to_Leverage_Workbook (2)
1cPqre3NllZxrFciZwzGtfu5v9eNyWeNQTFXod2h6JII	2026-03-14T01:04:54.367Z	application/vnd.google-apps.document	Phoenix, let’s draw the actual machine you’re building
1cQIR6YKk5cM7YLllIAy1gDxA2CteENkw	2026-05-14T12:55:24.732Z	application/pdf	Huntley_Villa_Condo_Conversion_Rehab_Bio_2026-05-14 (1).pdf
1cRMilPQxT43yDjTyAtuWqab3qqzR9aTH	2020-04-10T23:59:13.710Z	application/pdf	renters choice llc articals of organzation.pdf
1cRPAhCkWqdICxyvmKuxfgZichgIw_Oyp	2026-02-26T15:09:28.228Z	application/pdf	2024-09-06 (Li_Lu) - Indiana Mot (1).pdf
1cSOgVxhV5oqRUurLo_aJYKAQ3aeevjICTcfZK1NXlwE	2026-01-31T01:57:13.349Z	application/vnd.google-apps.spreadsheet	Pre_Deal_Gatekeeper_OnePage (3)
1cSOjxoX9rPJfBmTRG3kl0E3fWNtuIk80oDu6AqKhfxI	2026-07-15T15:44:31.822Z	application/vnd.google-apps.document	Phoenix_Executive_Manager_Control_Binder
1cSqVZwQQQgcJ5u3I4CnOqxWuusgViT1AFzztgE0AgoQ	2026-04-25T10:10:37.450Z	application/vnd.google-apps.document	Eviction Counterclaim Draft
1cSxAJN0B0e6RqomVY9Fxol1OE5pN9fo4	2024-11-30T03:11:30.803Z	application/pdf	housing authority inspectioin.pdf
1cSyC5jc-dvuG4nTL_2aThaYUeTi_Y83vsMUQlmt8BQM	2026-09-19T20:03:18.839Z	application/vnd.google-apps.spreadsheet	Phoenix_Slow_Down_Project_and_People_Review (1)
1cUN7l03wByjbvtMM05SoTUsizHA2pNcR	2026-02-20T17:03:08.617Z	image/jpeg	IMG_3578.jpeg
1cVII4I9uENq4r065So9VRghEm2oB74yYCSL8DINgTzU	2023-07-03T20:44:11.849Z	application/vnd.google-apps.document	logo  house 3 headed dog infinity phoniex pinical 
1cZ59bTu4OBoVjOISKWBnxDcIw5opXdT-NhZeSkJLIBs	2026-02-07T17:29:33.831Z	application/vnd.google-apps.spreadsheet	Swing_for_the_Fences_Future_Board (1)
1cZPHm6fjxDFnAsfCBBUJweShqpsBS-eU	2026-09-11T10:02:55.178Z	application/pdf	baseline-test-2026-04-21 (1) (1).pdf
1c_C_v8jOiDe8KWrfqsCvGQzzhPGXbWKa4_1PH9OXk4g	2026-07-22T10:57:08.290Z	application/vnd.google-apps.spreadsheet	Phoenix_Operating_System_Executive_v2
1capEwA35uMmsR1yMUbTolS6V9DNYBycX	2026-01-23T17:22:12.909Z	application/pdf	Wholesalers-Guide-to-Scaling-with-Direct-Mail.pdf
1cayC1si4WlApq7JTomOsUW4OatxUz8kQ5ssdahr34so	2026-05-31T02:16:29.868Z	application/vnd.google-apps.document	Stompbox - Build Your Opener (1)
